distance_group,HousePrice
1.7,2512.802002
1.7,2512.802002
1.34,2913.550293
0.89,5254.9804688
0.89,5254.9804688
0.89,5254.9804688
0.89,5254.9804688
3.21,4777.8237305
3.21,4777.8237305
28.63,2727.4526367
28.63,2727.4526367
28.63,2727.4526367
28.63,2727.4526367
28.63,2727.4526367
0.99,2359.1750488
8.17,2670.5234375
1.28,7799.6083984
1.28,7799.6083984
1.28,7799.6083984
1.28,7799.6083984
1.28,7799.6083984
1.28,7799.6083984
1.28,7799.6083984
1.28,7799.6083984
1.28,7799.6083984
1.28,7799.6083984
35.25,2549.1401367
35.25,2549.1401367
27.48,2371.2299805
42.37,2559.7558594
77.43,2263.7460938
77.43,2263.7460938
2.62,2792.4526367
19.19,2901.5866699
13.2,2559.9130859
13.2,2559.9130859
0.25,2446.4833984
1.63,2322.4143066
2.1,4442.2861328
2.1,4442.2861328
2.1,4442.2861328
36.86,2246.7016602
36.86,2246.7016602
36.86,2246.7016602
70.89,2535.9238281
70.89,2535.9238281
70.89,2535.9238281
70.89,2535.9238281
70.89,2535.9238281
24.14,2308.5983887
3.85,3191.659668
3.85,3191.659668
71.16,2549.8515625
71.16,2549.8515625
71.16,2549.8515625
71.16,2549.8515625
71.16,2549.8515625
1.47,3524.064209
1.47,3524.064209
1.47,3524.064209
0.74,2641.8063965
2.77,4895.7631836
2.77,4895.7631836
2.77,4895.7631836
2.77,4895.7631836
2.77,4895.7631836
2.77,4895.7631836
2.77,4895.7631836
0.4,6706.1357422
0.4,6706.1357422
0.4,6706.1357422
0.4,6706.1357422
0.4,6706.1357422
0.4,6706.1357422
0.4,6706.1357422
1.54,5507.9682617
1.54,5507.9682617
2.34,2588.9499512
2.34,2588.9499512
2.1,6038.1914062
2.1,6038.1914062
2.2,3767.8146973
2.2,3767.8146973
47.57,2874.2451172
47.57,2874.2451172
47.57,2874.2451172
0.64,2024.548584
0.64,2024.548584
0.64,2024.548584
0.64,2024.548584
18.77,2129.2983398
18.77,2129.2983398
68.3,2332.4553223
68.3,2332.4553223
1.15,2278.142334
2.47,5612.8725586
2.47,5612.8725586
0.77,2340.5422363
2.46,6305.0400391
0.48,4664.9736328
0.48,4664.9736328
0.48,4664.9736328
0.48,4664.9736328
0.48,4664.9736328
0.48,4664.9736328
70.63,2606.7268066
47.06,2676.2268066
47.06,2676.2268066
47.06,2676.2268066
70.37,2528.1013184
70.37,2528.1013184
70.37,2528.1013184
70.37,2528.1013184
2.06,3772.9448242
68.12,2443.1799316
68.12,2443.1799316
68.12,2443.1799316
35.61,2586.1838379
17.27,2426.2197266
0.77,4258.3144531
0.77,4258.3144531
0.77,4258.3144531
0.77,4258.3144531
0.77,4258.3144531
0.77,4258.3144531
0.77,4258.3144531
0.77,4258.3144531
0.77,4258.3144531
34.37,2786.260498
35.44,2302.4909668
59.49,2304.8967285
40.53,2141.8054199
40.53,2141.8054199
40.53,2141.8054199
40.53,2141.8054199
37.33,2672.4875488
37.33,2672.4875488
1.82,5443.7109375
1.82,5443.7109375
1.82,5443.7109375
1.82,5443.7109375
1.82,5443.7109375
1.82,5443.7109375
29.97,2390.5612793
29.97,2390.5612793
1.02,4440.5517578
1.02,4440.5517578
1.02,4440.5517578
1.02,4440.5517578
1.02,4440.5517578
1.02,4440.5517578
1.02,4440.5517578
1.02,4440.5517578
0.83,4511.5961914
1.16,4043.3261719
1.16,4043.3261719
1.16,4043.3261719
0.57,4644.9462891
0.57,4644.9462891
0.57,4644.9462891
0.57,4644.9462891
0.57,4644.9462891
44.16,2365.4138184
0.04,5879.9213867
0.81,4190.1806641
1.63,2203.7993164
1.63,2203.7993164
17.71,1966.8687744
1.5,2279.4057617
1.55,6265.9619141
1.55,6265.9619141
1.55,6265.9619141
1.55,6265.9619141
1.55,6265.9619141
1.55,6265.9619141
1.55,6265.9619141
1.55,6265.9619141
1.55,6265.9619141
1.02,3072.7402344
1.02,3072.7402344
1.02,3072.7402344
1.02,3072.7402344
1.02,3072.7402344
0.62,5046.0888672
1.55,2146.293457
1.55,2146.293457
0.45,2855.7421875
0.45,2855.7421875
0.45,2855.7421875
0.45,2855.7421875
0.45,2855.7421875
0.4,3434.7614746
0.4,3434.7614746
2.18,2442.1337891
2.18,2442.1337891
2.18,2442.1337891
9.59,2917.5612793
3.38,2830.2988281
4.03,2703.4685059
1.05,4257.1860352
1.05,4257.1860352
1.15,4472.2148438
1.15,4472.2148438
1.23,2534.4487305
1.25,2061.3510742
25.5,2516.2124023
38.48,2304.6279297
38.48,2304.6279297
38.48,2304.6279297
2.18,5765.1079102
2.18,5765.1079102
2.18,5765.1079102
2.18,5765.1079102
1.99,4089.3886719
1.99,4089.3886719
1.99,4089.3886719
1.99,4089.3886719
3.69,4354.9916992
150.87,2830.2446289
150.87,2830.2446289
150.87,2830.2446289
35.47,2339.9675293
1.48,4124.6762695
1.48,4124.6762695
4.31,2478.1630859
50.89,2545.5727539
30.88,2987.6420898
46.9,2689.5898438
1.45,4508.0463867
1.45,4508.0463867
1.45,4508.0463867
1.45,4508.0463867
1.45,4508.0463867
1.45,4508.0463867
1.45,4508.0463867
1.45,4508.0463867
1.45,4508.0463867
30.25,2531.0961914
30.25,2531.0961914
30.25,2531.0961914
1.73,4098.4916992
0.45,4647.1552734
0.45,4647.1552734
149.71,2880.2849121
149.71,2880.2849121
149.71,2880.2849121
149.71,2880.2849121
2.46,2830.2104492
2.46,2830.2104492
2.46,2830.2104492
2.72,2399.1889648
1.91,2708.1943359
1.86,3174.5439453
1.78,3064.3334961
1.69,4404.9765625
1.69,4404.9765625
1.69,4404.9765625
1.69,4404.9765625
0.96,4137.1894531
0.96,4137.1894531
0.96,4137.1894531
0.96,4137.1894531
0.79,1856.5419922
2.16,4015.4169922
2.16,4015.4169922
2.16,4015.4169922
2.16,4015.4169922
2.16,4015.4169922
2.16,4015.4169922
2.16,4015.4169922
0.84,4263.4985352
0.84,4263.4985352
0.84,4263.4985352
3.62,3060.4716797
3.62,3060.4716797
3.62,3060.4716797
3.62,3060.4716797
3.62,3060.4716797
68.72,2360.6086426
28.23,2396.5288086
65.3,2350.1704102
65.3,2350.1704102
65.3,2350.1704102
65.3,2350.1704102
65.3,2350.1704102
70.65,2534.1855469
70.65,2534.1855469
70.65,2534.1855469
70.65,2534.1855469
70.65,2534.1855469
2.64,2356.4172363
1.6,3762.4082031
1.6,3762.4082031
1.6,3762.4082031
1.6,3762.4082031
1.6,3762.4082031
24.59,2490.1804199
37.44,2289.0690918
37.44,2289.0690918
0.22,2787.7314453
1.21,4214.0869141
1.21,4214.0869141
1.21,4214.0869141
1.21,4214.0869141
1.21,4214.0869141
1.21,4214.0869141
2.63,3634.6704102
2.63,3634.6704102
2.63,3634.6704102
39.34,2116.4611816
39.34,2116.4611816
40.57,2142.4206543
40.57,2142.4206543
40.57,2142.4206543
40.57,2142.4206543
40.57,2142.4206543
40.57,2142.4206543
3.0,2803.3903809
2.48,3985.8623047
1.47,5479.1748047
3.43,2217.7658691
3.43,2217.7658691
3.43,2217.7658691
3.43,2217.7658691
0.26,4262.8647461
0.26,4262.8647461
0.26,4262.8647461
0.26,4262.8647461
23.06,1941.3978271
2.7,4793.2705078
39.48,2130.2712402
39.48,2130.2712402
68.3,2336.4526367
68.3,2336.4526367
0.85,3955.5974121
0.85,3955.5974121
0.85,3955.5974121
0.85,3955.5974121
0.85,3955.5974121
0.85,3955.5974121
0.85,3955.5974121
1.03,3471.5124512
1.03,3471.5124512
1.03,3471.5124512
1.03,3471.5124512
1.03,3471.5124512
0.62,4466.1591797
27.99,2622.7680664
1.53,3206.9174805
69.0,2505.3083496
69.0,2505.3083496
7.15,3057.4174805
150.84,2781.3757324
150.84,2781.3757324
150.84,2781.3757324
150.84,2781.3757324
10.43,2121.8894043
0.41,3426.2814941
0.41,3426.2814941
0.41,3426.2814941
0.41,3426.2814941
0.41,3426.2814941
0.41,3426.2814941
0.41,3426.2814941
0.41,3426.2814941
0.41,3426.2814941
0.84,4863.9311523
0.84,4863.9311523
0.84,4863.9311523
37.17,2538.1960449
37.17,2538.1960449
37.17,2538.1960449
69.49,2358.1147461
69.49,2358.1147461
69.49,2358.1147461
3.1,2439.2724609
0.02,3390.6750488
2.44,4917.9614258
2.44,4917.9614258
2.44,4917.9614258
2.44,4917.9614258
1.75,3217.6096191
1.75,3217.6096191
1.75,3217.6096191
1.75,3217.6096191
0.08,3481.5681152
0.08,3481.5681152
1.36,3155.4526367
2.07,3741.1618652
0.79,1936.1608887
0.79,1936.1608887
0.79,1936.1608887
8.05,2096.9892578
65.3,2348.980957
0.79,2815.3745117
2.23,3211.1711426
2.9,3391.5522461
13.14,5051.9208984
0.59,2782.4736328
0.85,2697.409668
0.85,2697.409668
0.85,2697.409668
1.9,2708.1103516
1.9,2708.1103516
1.9,2708.1103516
37.71,2570.6516113
37.71,2570.6516113
37.71,2570.6516113
37.71,2570.6516113
0.52,4252.3139648
0.52,4252.3139648
0.52,4252.3139648
0.52,4252.3139648
0.52,4252.3139648
0.52,4252.3139648
0.52,4252.3139648
0.52,4252.3139648
8.93,2946.8105469
8.93,2946.8105469
1.56,3055.0705566
1.56,3055.0705566
1.56,3055.0705566
1.56,3055.0705566
1.56,3055.0705566
1.56,3055.0705566
50.69,2875.0231934
50.69,2875.0231934
44.58,2451.7807617
44.58,2451.7807617
71.13,2360.3452148
70.89,2532.032959
70.89,2532.032959
70.89,2532.032959
70.89,2532.032959
70.89,2532.032959
70.89,2532.032959
70.89,2532.032959
195.83,2254.814209
195.83,2254.814209
20.5,2668.7150879
20.5,2668.7150879
0.62,6581.0673828
0.62,6581.0673828
0.62,6581.0673828
0.62,6581.0673828
68.29,2335.7907715
68.29,2335.7907715
68.29,2335.7907715
2.17,5032.5258789
1.36,5290.5922852
1.72,4507.8637695
1.72,4507.8637695
1.72,4507.8637695
2.38,3162.2541504
2.38,3162.2541504
2.38,3162.2541504
1.9,4437.152832
1.9,4437.152832
1.9,4437.152832
1.9,4437.152832
1.9,4437.152832
1.9,4437.152832
2.07,2723.6533203
69.84,2389.6008301
69.84,2389.6008301
69.84,2389.6008301
69.84,2389.6008301
69.84,2389.6008301
69.84,2389.6008301
69.84,2389.6008301
69.84,2389.6008301
1.75,2808.7514648
1.75,2808.7514648
1.75,2808.7514648
2.9,2848.1557617
20.19,1811.3776855
1.93,2958.7231445
0.63,2725.7736816
0.63,2725.7736816
1.75,2219.4941406
1.75,2219.4941406
1.75,2219.4941406
4.25,2647.9699707
18.64,1833.7148438
8.3,1835.4956055
8.3,1835.4956055
0.31,1992.6967773
1.0,2078.9904785
1.0,2078.9904785
149.47,2876.2412109
149.47,2876.2412109
1.7,4131.4970703
16.52,2530.951416
0.99,7160.734375
0.99,7160.734375
0.99,7160.734375
2.72,3180.1984863
2.72,3180.1984863
0.87,3508.6967773
0.87,3508.6967773
0.87,3508.6967773
36.29,2526.9682617
38.41,2908.4055176
38.41,2908.4055176
38.41,2908.4055176
38.41,2908.4055176
4.28,4680.6816406
13.58,2328.619873
13.58,2328.619873
2.09,2328.8520508
1.79,1842.3349609
29.65,1915.5814209
14.19,2462.6835938
14.19,2462.6835938
14.19,2462.6835938
1.84,1930.6132812
1.84,1930.6132812
1.84,1930.6132812
1.84,1930.6132812
69.15,2330.5429688
69.15,2330.5429688
69.15,2330.5429688
69.15,2330.5429688
69.15,2330.5429688
3.47,2384.9897461
3.47,2384.9897461
1.91,1855.8748779
42.6,3477.4047852
0.85,4141.1030273
0.85,4141.1030273
0.85,4141.1030273
0.85,4141.1030273
0.85,4141.1030273
0.85,4141.1030273
0.85,4141.1030273
0.85,4141.1030273
71.86,2527.3103027
22.45,2530.9790039
1.51,4800.3022461
1.51,4800.3022461
1.73,2849.6708984
1.73,2849.6708984
1.73,2849.6708984
2.24,2470.4641113
1.56,2968.3635254
1.56,2968.3635254
1.56,2968.3635254
3.21,2687.4362793
1.83,1855.789917
1.24,1707.7264404
1.24,1707.7264404
1.24,1707.7264404
1.24,1707.7264404
1.24,1707.7264404
1.24,1707.7264404
1.24,1707.7264404
1.24,1707.7264404
0.93,2195.263916
5.18,2437.3395996
8.32,1958.5581055
8.32,1958.5581055
0.5,3234.2189941
1.83,4145.2294922
82.32,3209.1711426
65.3,2465.4641113
67.83,2398.0541992
43.6,2242.1298828
76.73,2169.7197266
88.05,2524.0458984
1.11,4256.6606445
1.11,4211.7856445
1.11,4211.7856445
1.11,4211.7856445
1.11,4211.7856445
1.11,4211.7856445
1.11,4211.7856445
7.03,2009.8143311
7.03,2009.8143311
0.24,3026.4174805
6.18,2230.3291016
0.76,3557.904541
0.76,3557.904541
0.76,3557.904541
0.76,3557.904541
0.76,3557.904541
0.76,3557.904541
0.76,3557.904541
28.46,2022.2272949
28.46,2022.2272949
28.46,2022.2272949
13.48,2546.395752
28.47,2274.2692871
1.22,3950.0935059
1.22,3950.0935059
1.22,3950.0935059
1.22,3950.0935059
1.22,3950.0935059
1.22,3950.0935059
1.22,3950.0935059
76.6,2412.1347656
4.69,2421.2861328
4.69,2421.2861328
4.69,2421.2861328
68.81,2301.6115723
68.81,2301.6115723
68.81,2301.6115723
68.81,2301.6115723
68.81,2301.6115723
1.7,2962.159668
1.7,2962.159668
1.7,2962.159668
0.36,3032.4406738
1.58,2912.7783203
1.58,2912.7783203
1.58,2912.7783203
1.58,2912.7783203
1.03,3072.1237793
34.58,2685.0605469
65.84,2359.5795898
65.84,2359.5795898
38.23,2582.3342285
38.23,2582.3342285
1.87,2855.8859863
37.43,2526.949707
50.01,2586.6860352
50.01,2586.6860352
50.01,2586.6860352
1.29,4477.2949219
1.29,4477.2949219
1.29,4477.2949219
1.29,4477.2949219
1.2,1723.5957031
1.2,1723.5957031
0.84,5149.5996094
0.84,5149.5996094
0.84,5149.5996094
0.84,5149.5996094
0.84,5149.5996094
3.82,5279.1938477
2.62,2573.7370605
72.55,2492.9538574
20.69,2124.5187988
12.67,2851.3369141
12.66,2395.515625
12.66,2395.515625
65.34,3313.6396484
23.06,1891.8997803
41.09,2417.0551758
0.39,5656.9394531
1.15,7325.1289062
1.15,7325.1289062
74.04,2471.7958984
32.17,2087.5734863
32.17,2087.5734863
46.12,2152.9638672
2.26,2830.0061035
2.26,2830.0061035
1.01,2939.8137207
22.45,2586.7878418
22.45,2586.7878418
2.79,2939.7109375
2.79,2939.7109375
2.79,2939.7109375
1.09,2982.7456055
1.09,2982.7456055
1.58,5071.6513672
1.58,5071.6513672
2.27,2469.2016602
1.25,3266.4975586
1.25,3266.4975586
1.25,3266.4975586
1.26,2774.0356445
22.7,2175.2851562
1.19,3356.0913086
1.19,3356.0913086
1.19,3356.0913086
1.19,3356.0913086
1.19,3356.0913086
0.46,1881.9067383
2.01,3169.0241699
30.88,3230.53125
2.23,3206.4367676
2.23,3206.4367676
2.23,3206.4367676
2.23,3206.4367676
69.65,2386.3657227
69.65,2386.3657227
69.65,2386.3657227
69.65,2386.3657227
1.96,3121.0373535
2.26,4962.7055664
2.26,4962.7055664
2.26,4962.7055664
2.26,4962.7055664
0.52,3732.3295898
0.52,3732.3295898
0.52,3732.3295898
0.52,3732.3295898
2.05,4836.2216797
30.25,2531.0922852
30.25,2531.0922852
30.25,2531.0922852
30.25,2531.0922852
1.05,4069.8330078
1.42,2920.9638672
2.75,1857.8409424
6.06,2800.2658691
6.69,2914.5805664
8.89,2691.2143555
2.22,2557.6088867
34.96,2061.8754883
2.23,4916.1679688
2.23,4916.1679688
16.43,5693.4472656
69.76,2504.7282715
69.76,2504.7282715
69.76,2504.7282715
0.62,2289.029541
0.62,2289.029541
0.62,2289.029541
0.62,2289.029541
17.71,1967.3482666
37.93,2246.7714844
2.16,2939.6843262
2.16,2939.6843262
2.16,2939.6843262
69.35,2309.3513184
69.35,2309.3513184
69.35,2309.3513184
69.35,2309.3513184
0.07,4285.565918
36.88,2066.9020996
18.98,3168.0004883
18.77,2298.378418
18.77,2298.378418
37.73,2159.6262207
37.73,2159.6262207
85.06,2355.3659668
85.06,2355.3659668
0.6,3313.2150879
0.6,3313.2150879
0.6,3313.2150879
0.6,3313.2150879
27.75,2479.114502
69.0,2486.9536133
1.89,3118.199707
1.89,3118.199707
1.89,3118.199707
34.06,4342.1962891
22.51,2028.9978027
22.51,2028.9978027
4.67,4436.1132812
4.67,4436.1132812
40.81,2073.6411133
25.07,2700.4296875
8.89,2913.4760742
58.25,2298.5371094
18.75,2456.5541992
18.75,2456.5541992
18.75,2456.5541992
16.98,2836.0632324
60.96,2360.3068848
30.2,2121.8916016
71.13,2360.423584
5.79,3053.654541
5.79,3053.654541
5.79,3053.654541
28.86,2569.578125
28.86,2569.578125
28.86,2569.578125
28.86,2569.578125
28.86,2569.578125
28.86,2569.578125
28.86,2569.578125
49.24,2586.6228027
29.94,3523.2712402
29.94,3523.2712402
4.69,1777.9974365
4.69,1777.9974365
5.28,5737.5444336
5.28,5737.5444336
5.28,5737.5444336
0.27,2230.9484863
0.27,2230.9484863
0.27,2230.9484863
0.27,2230.9484863
42.06,2525.3029785
37.98,2732.3125
24.2,1814.0668945
61.75,2378.4248047
61.75,2378.4248047
36.15,2699.175293
36.15,2699.175293
1.08,5837.8134766
1.08,5837.8134766
1.08,5837.8134766
11.3,1857.0289307
1.23,3253.1484375
1.23,3253.1484375
1.63,2939.8588867
0.87,3346.6699219
0.87,3346.6699219
1.76,4368.8325195
1.76,4368.8325195
1.76,4368.8325195
34.09,2871.5734863
34.09,2871.5734863
34.09,2871.5734863
0.45,4721.1870117
2.77,4807.3637695
2.77,4807.3637695
2.63,2294.074707
148.77,2882.9641113
148.77,2882.9641113
37.93,2224.7692871
37.93,2224.7692871
37.93,2224.7692871
0.95,3952.0405273
0.95,3952.0405273
0.95,3952.0405273
0.95,3952.0405273
0.95,3952.0405273
0.95,3952.0405273
0.95,3952.0405273
3.53,4352.5463867
3.53,4352.5463867
3.53,4352.5463867
46.27,2588.2719727
3.73,2554.6484375
28.63,2624.9211426
8.17,2670.4909668
0.42,1833.1564941
0.43,1926.5734863
0.43,1926.5734863
1.73,4666.3569336
1.73,4666.3569336
2.6,2365.651123
69.94,2507.0358887
69.94,2507.0358887
69.94,2507.0358887
69.94,2507.0358887
18.3,5981.1982422
25.5,2516.0507812
37.49,2827.8571777
45.3,1906.7032471
149.24,2857.1213379
149.24,2857.1213379
149.24,2857.1213379
2.48,2359.2026367
2.48,2359.2026367
29.16,2012.0185547
34.51,2536.2836914
0.58,4535.4375
0.85,2909.3249512
0.85,2909.3249512
1.14,3887.1552734
1.14,3887.1552734
1.14,3887.1552734
2.75,4646.534668
146.65,2590.984375
0.88,2764.5649414
1.3,2587.3969727
1.3,2587.3969727
1.3,2587.3969727
1.3,2587.3969727
0.52,3363.0810547
1.27,1665.102417
1.27,1665.102417
3.09,2345.0275879
3.09,2345.0275879
1.1,3312.1557617
1.1,3312.1557617
78.13,2261.2766113
1.23,3923.3723145
1.23,3923.3723145
1.23,3923.3723145
1.23,3923.3723145
1.23,3923.3723145
1.23,3923.3723145
1.11,4052.8720703
1.11,4052.8720703
1.11,4052.8720703
1.11,4052.8720703
1.11,4052.8720703
7.83,2746.6223145
38.69,2238.4655762
73.78,3293.3654785
41.16,2546.904541
41.16,2546.904541
3.65,2439.6850586
21.78,2096.6616211
30.32,2129.0952148
1.41,4753.2993164
1.41,4753.2993164
1.41,4753.2993164
1.41,4753.2993164
1.41,4753.2993164
4.71,2717.3901367
2.75,1843.2858887
65.3,2438.3227539
65.3,2438.3227539
65.3,2438.3227539
65.3,2438.3227539
10.2,2379.1828613
4.95,3073.2824707
4.95,3073.2824707
20.64,2336.9567871
38.85,2681.3400879
38.85,2681.3400879
36.15,2717.494873
1.33,4303.2514648
8.89,2675.2883301
2.82,2908.692627
47.5,2731.6904297
61.8,2360.5041504
16.43,5697.3271484
16.43,5697.3271484
3.78,1771.3569336
50.48,2528.5876465
8.17,2671.2536621
58.25,2253.9074707
22.17,2006.215332
37.77,2556.5666504
69.36,2356.2026367
69.36,2356.2026367
69.36,2356.2026367
69.36,2356.2026367
0.94,3998.6542969
0.94,3998.6542969
0.94,3998.6542969
71.31,2606.777832
49.4,2767.1811523
17.25,2613.7739258
79.35,2465.5949707
83.61,2256.3171387
36.92,1836.1782227
40.63,2130.269043
28.47,2332.65625
28.47,2332.65625
2.38,3105.8356934
68.47,2427.2810059
68.47,2427.2810059
68.47,2427.2810059
68.47,2427.2810059
1.5,7774.4311523
1.5,7774.4311523
1.5,7774.4311523
1.5,7774.4311523
1.5,7774.4311523
1.5,7774.4311523
68.98,2306.7270508
68.98,2306.7270508
1.58,2938.0258789
1.58,2938.0258789
3.22,4006.9753418
8.3,1803.6022949
8.3,1803.6022949
1.31,2367.3808594
1.31,2367.3808594
1.31,2367.3808594
1.31,2367.3808594
38.53,2575.4960938
0.19,1745.260498
149.89,2742.8798828
5.21,3047.3007812
5.08,5055.1191406
5.08,5055.1191406
5.08,5055.1191406
2.55,4710.6875
2.57,4957.5771484
2.57,4957.5771484
2.57,4957.5771484
2.57,4957.5771484
2.57,4957.5771484
0.88,5141.2905273
0.88,5141.2905273
0.88,5141.2905273
0.88,5141.2905273
0.3,2687.8098145
9.03,2628.5231934
0.25,3494.4802246
1.7,4428.3339844
1.7,4428.3339844
1.71,4789.7875977
1.71,4789.7875977
2.08,3543.3027344
2.08,3543.3027344
65.3,2465.7167969
65.3,2465.7167969
163.27,2668.4072266
2.26,2326.0244141
3.54,2541.9743652
35.9,2677.4602051
35.9,2677.4602051
35.9,2677.4602051
35.9,2677.4602051
2.23,2939.5422363
2.23,2939.5422363
71.44,2543.5761719
1.24,3712.6655273
1.24,3712.6655273
20.34,3971.5893555
2.68,2625.0722656
145.47,2553.6989746
67.77,2356.3220215
67.77,2356.3220215
67.77,2356.3220215
68.64,2294.2949219
0.6,1941.3690186
14.19,2525.9033203
14.19,2525.9033203
14.19,2525.9033203
34.42,2871.5966797
34.42,2871.5966797
34.42,2871.5966797
1.42,2955.378418
1.42,2955.378418
1.42,2955.378418
1.42,2955.378418
1.42,2955.378418
69.0,2486.6552734
69.0,2486.6552734
30.02,2720.8601074
20.29,4422.3847656
9.09,1658.2236328
43.95,2619.1936035
21.0,2103.0466309
21.0,2103.0466309
47.54,2275.46875
44.3,2486.248291
65.12,2116.0354004
22.17,2005.463501
13.78,2267.5639648
13.78,2267.5639648
1.69,2796.8833008
1.69,2796.8833008
1.69,2796.8833008
69.85,2509.2353516
21.72,4406.5795898
30.21,2549.1281738
69.51,2309.4472656
69.51,2309.4472656
69.51,2309.4472656
69.51,2309.4472656
69.51,2309.4472656
69.51,2309.4472656
69.51,2309.4472656
40.97,2327.4450684
68.46,2299.2861328
44.3,2464.8339844
1.57,2931.9287109
29.86,2342.2834473
10.8,5115.1748047
28.86,2541.828125
28.47,2613.3833008
28.47,2613.3833008
76.73,2169.6513672
50.69,2875.1655273
18.75,2521.9577637
18.75,2521.9577637
18.75,2521.9577637
31.05,2555.9121094
6.93,4688.4223633
1.06,2810.3132324
52.79,2486.8581543
2.02,2645.1965332
2.59,2709.2368164
28.71,2017.4934082
28.71,2017.4934082
28.71,2017.4934082
13.05,2547.5036621
1.47,2307.7714844
1.47,2307.7714844
3.05,5029.3076172
3.05,5029.3076172
3.05,5029.3076172
3.05,5029.3076172
3.05,5029.3076172
3.05,5029.3076172
3.05,5029.3076172
22.51,2031.1036377
35.28,2502.1376953
12.98,5052.6123047
50.2,2554.1474609
1.11,2218.5698242
44.75,2605.9560547
44.75,2605.9560547
2.35,2939.8635254
39.28,2144.0239258
39.28,2144.0239258
38.55,2908.5412598
42.61,1901.0021973
32.12,2528.9711914
21.91,2621.4038086
34.06,2078.0888672
1.07,4081.4187012
1.07,4081.4187012
1.07,4081.4187012
1.07,4081.4187012
1.07,4081.4187012
1.07,4081.4187012
56.23,3171.9594727
6.38,2671.1582031
15.66,2404.7841797
36.31,2163.2143555
25.7,2621.3659668
15.4,2501.6071777
3.18,4245.4370117
0.39,4512.9960938
0.39,4512.9960938
0.39,4512.9960938
0.39,4512.9960938
67.15,2468.0021973
67.15,2468.0021973
67.15,2468.0021973
2.12,2531.0319824
6.49,2223.7788086
3.73,2619.270752
3.73,2619.270752
9.5,2437.5456543
4.31,2562.828125
4.31,2562.828125
0.68,3078.7265625
0.68,3078.7265625
0.68,3078.7265625
0.68,3078.7265625
67.56,2356.2385254
67.56,2356.2385254
67.56,2356.2385254
67.56,2356.2385254
35.9,2680.9228516
50.7,2239.2502441
25.5,2516.2277832
48.06,2926.1413574
0.35,4292.328125
11.87,2423.6132812
11.87,2423.6132812
41.12,2548.3901367
2.36,2716.9243164
2.36,2716.9243164
18.75,2523.8320312
18.75,2523.8320312
7.61,2990.3745117
0.43,4915.2749023
43.91,2342.3774414
43.91,2342.3774414
64.48,2360.5898438
64.48,2360.5898438
27.81,1992.7521973
16.95,2266.986084
87.77,2251.2629395
0.23,4681.7158203
0.23,4681.7158203
0.23,4681.7158203
0.23,4681.7158203
29.76,2147.1572266
29.76,2147.1572266
0.87,4930.9599609
0.87,4930.9599609
6.46,2201.904541
1.71,3764.3632812
38.11,2896.4001465
38.11,2896.4001465
10.44,2316.8703613
1.36,4761.5537109
1.82,5408.3652344
42.55,2548.0119629
1.26,2216.3693848
1.26,2216.3693848
2.54,2686.432373
36.73,2250.8886719
36.73,2250.8886719
36.73,2250.8886719
60.61,3482.6411133
60.61,3482.6411133
1.75,3184.798584
1.75,3184.798584
199.52,2221.7944336
19.54,2483.9758301
1.87,2803.4277344
1.87,2803.4277344
1.11,4314.7807617
1.54,1742.256958
17.44,2154.6328125
15.39,2265.4580078
15.83,2669.8029785
15.83,2669.8029785
0.1,4294.109375
0.1,4294.109375
0.92,1815.3964844
46.74,2485.3449707
34.51,2871.619873
29.06,2002.7631836
19.95,1811.1708984
12.67,1875.4658203
163.05,2668.6804199
149.66,2777.2272949
149.66,2777.2272949
149.66,2777.2272949
149.66,2777.2272949
37.01,2392.4240723
37.01,2392.4240723
37.01,2392.4240723
37.01,2392.4240723
3.48,2391.0288086
3.48,2391.0288086
3.48,2391.0288086
27.75,2466.1999512
27.75,2466.1999512
0.64,4497.4394531
0.64,4497.4394531
0.64,4497.4394531
0.64,4497.4394531
0.64,4497.4394531
37.74,2035.2718506
37.74,2035.2718506
37.74,2035.2718506
0.52,2339.8444824
71.44,2543.4914551
71.44,2543.4914551
44.58,2191.1391602
1.66,4166.8364258
1.66,4166.8364258
2.06,4337.6157227
2.14,1807.0240479
20.64,2189.739502
29.19,1904.0102539
3.01,1908.5462646
3.01,1908.5462646
3.01,1908.5462646
2.16,3219.3432617
22.82,2370.3842773
53.14,2703.9780273
53.14,2703.9780273
175.55,2291.9160156
36.31,2538.4963379
50.79,2037.2302246
41.26,2896.8664551
41.26,2896.8664551
19.97,2444.5908203
19.97,2444.5908203
1.24,3350.4941406
1.24,3350.4941406
1.24,3350.4941406
1.24,3350.4941406
17.64,2006.6723633
6.69,3014.4997559
68.6,2355.6589355
13.29,2479.2382812
30.93,2682.3891602
28.42,3032.9658203
20.6,3144.7858887
2.61,1648.2185059
3.99,5494.5195312
3.99,5494.5195312
45.01,2595.7602539
13.78,2197.8862305
69.0,2306.7380371
69.0,2306.7380371
28.41,2474.3276367
28.41,2474.3276367
55.37,2373.0993652
9.09,1696.2445068
1.33,4880.625
1.33,4880.625
1.33,4880.625
39.45,2128.4179688
2.14,2918.3100586
47.9,2125.1660156
2.86,5523.9863281
34.02,2411.4299316
68.72,2360.5900879
0.98,2672.5478516
0.98,2672.5478516
9.27,2179.380127
0.59,2239.050293
46.83,2497.6899414
28.47,2473.8686523
9.21,2520.6152344
1.72,2639.7058105
1.72,2639.7058105
1.68,2771.7185059
1.27,4187.0634766
